Te_eV,ne_cm3,tau_QSS_s,tau_QSS_And_s,tau_relax_s,tau_relax_And_s,pct_d_tau_QSS,pct_d_tau_relax,pct_d_M
2.329951810515372,7196856730011.528,0.002701721237924509,0.0023795784878969965,1.116053549539315e-08,1.132109750624215e-08,-11.923611714840943,1.438658663961756,-13.172759335341965
2.329951810515372,19306977288832.457,0.0008430833202537389,0.0007277458243135852,7.274961652937037e-09,7.168731064177964e-09,-13.680438595967138,-1.460221975413245,-12.4013031747492
2.329951810515372,51794746792312.02,0.0002535002824918689,0.0002159774550808371,4.67947281800735e-09,4.515289918214789e-09,-14.801887809428916,-3.5085768456813993,-11.703953154143177
2.329951810515372,138949549437313.6,7.364167996773104e-05,6.229723123510556e-05,2.4799306926368732e-09,2.3708721954447776e-09,-15.404929297642989,-4.397642946873459,-11.513613984070226
2.329951810515372,372759372031493.8,2.0094088122241303e-05,1.693211196920043e-05,1.8024359886195577e-09,1.7749254318728778e-09,-15.735852922537019,-1.5262986824708058,-14.429796026705045
2.329951810515372,1000000000000000.0,5.168864514217901e-06,4.368275052741141e-06,1.390674101970421e-09,1.3502706531659374e-09,-15.488691167559022,-2.9053139586936005,-12.959903082144098
2.442053094548651,1000000000000.0,0.019135859016182574,0.017803788777717135,3.2757538587803814e-08,3.2718039475558024e-08,-6.961120675789633,-0.12058022045801087,-6.848798751965468
2.442053094548651,2682695795279.7275,0.006349409288989881,0.005751222203485574,1.9514753474936397e-08,1.9686645157135592e-08,-9.421145468470371,0.8808293808064915,-10.212024338527993
2.442053094548651,7196856730011.528,0.0020569982279476295,0.0018186583652545713,1.1031593236122164e-08,1.1222348990591562e-08,-11.586780166109422,1.7291768322709844,-13.089614418423434
2.442053094548651,19306977288832.457,0.000645021901708564,0.0005589975828151169,7.208419902542809e-09,7.112987898909632e-09,-13.336650843263131,-1.3238962896641615,-12.17392469088815
2.442053094548651,51794746792312.02,0.00019506664636996472,0.00016684599163212298,4.608857957732703e-09,4.457339415376686e-09,-14.467186094089223,-3.2875507066083665,-11.559665243887862
