n_i,l_i,l_i_char,n_f,l_f,l_f_char,E_eV,sigma_a0sq,filename
4,0,S,9,0,S,31.8503625,1.054,9S.4S
4,0,S,9,0,S,35.8503625,0.9869,9S.4S
4,0,S,9,0,S,43.8503625,0.8737,9S.4S
4,0,S,9,0,S,51.8503625,0.784,9S.4S
4,0,S,9,0,S,59.8503625,0.7086,9S.4S
4,0,S,9,0,S,67.8503625,0.6464,9S.4S
4,0,S,9,0,S,75.8503625,0.5936,9S.4S
4,0,S,9,0,S,91.8503625,0.5252,9S.4S
4,0,S,9,0,S,107.8503625,0.4544,9S.4S
4,0,S,9,0,S,123.8503625,0.4004,9S.4S
4,0,S,9,0,S,139.8503625,0.3574,9S.4S
4,0,S,9,0,S,155.8503625,0.3227,9S.4S
4,0,S,9,0,S,187.8503625,0.2746,9S.4S
4,0,S,9,0,S,219.8503625,0.2353,9S.4S
4,0,S,9,0,S,251.8503625,0.2057,9S.4S
4,0,S,9,0,S,283.8503625,0.1828,9S.4S
4,0,S,9,0,S,315.8503625,0.1644,9S.4S
4,0,S,9,0,S,379.8503625,0.1369,9S.4S
4,0,S,9,0,S,443.8503625,0.1172,9S.4S
4,0,S,9,0,S,507.8503625,0.1023,9S.4S
4,0,S,9,0,S,571.8503625,0.09095,9S.4S
4,0,S,9,0,S,635.8503625,0.08183,9S.4S
4,0,S,9,0,S,699.8503625,0.07437,9S.4S
4,0,S,9,0,S,763.8503625,0.06816,9S.4S
4,0,S,9,0,S,827.8503625,0.0629,9S.4S
4,0,S,9,0,S,891.8503625,0.05839,9S.4S
4,0,S,9,0,S,955.8503625,0.05449,9S.4S
5,2,D,9,0,S,0.438432,10.67,9S.5D
5,2,D,9,0,S,0.538432,8.772,9S.5D
5,2,D,9,0,S,0.638432,8.475,9S.5D
5,2,D,9,0,S,0.744232,6.99,9S.5D
5,2,D,9,0,S,0.944232,7.3,9S.5D
5,2,D,9,0,S,1.144232,5.527,9S.5D
5,2,D,9,0,S,1.344232,4.316,9S.5D
5,2,D,9,0,S,1.544232,3.755,9S.5D
5,2,D,9,0,S,2.544232,2.545,9S.5D
5,2,D,9,0,S,3.544232,2.542,9S.5D
5,2,D,9,0,S,4.544232,2.697,9S.5D
5,2,D,9,0,S,5.544232,2.528,9S.5D
5,2,D,9,0,S,7.544232,2.011,9S.5D
5,2,D,9,0,S,9.544232,1.554,9S.5D
5,2,D,9,0,S,11.544232,1.262,9S.5D
5,2,D,9,0,S,13.544232,1.079,9S.5D
5,2,D,9,0,S,15.544232,0.9296,9S.5D
5,2,D,9,0,S,19.544232,0.7586,9S.5D
5,2,D,9,0,S,23.544232,0.6227,9S.5D
5,2,D,9,0,S,27.544232,0.5279,9S.5D
5,2,D,9,0,S,31.544232,0.4579,9S.5D
5,2,D,9,0,S,35.544232,0.4043,9S.5D
5,2,D,9,0,S,43.544232,0.3271,9S.5D
5,2,D,9,0,S,51.544232,0.2741,9S.5D
5,2,D,9,0,S,59.544232,0.2358,9S.5D
5,2,D,9,0,S,67.544232,0.2069,9S.5D
5,2,D,9,0,S,75.544232,0.1842,9S.5D
5,2,D,9,0,S,91.544232,0.1504,9S.5D
5,2,D,9,0,S,107.544232,0.1277,9S.5D
5,2,D,9,0,S,123.544232,0.111,9S.5D
5,2,D,9,0,S,139.544232,0.09821,9S.5D
5,2,D,9,0,S,155.544232,0.08806,9S.5D
5,2,D,9,0,S,187.544232,0.0728,9S.5D
5,2,D,9,0,S,219.544232,0.06218,9S.5D
5,2,D,9,0,S,251.544232,0.05427,9S.5D
5,2,D,9,0,S,283.544232,0.04814,9S.5D
5,2,D,9,0,S,315.544232,0.04326,9S.5D
5,2,D,9,0,S,379.544232,0.03595,9S.5D
5,2,D,9,0,S,443.544232,0.03077,9S.5D
5,2,D,9,0,S,507.544232,0.02689,9S.5D
5,2,D,9,0,S,571.544232,0.02388,9S.5D
5,2,D,9,0,S,635.544232,0.02147,9S.5D
5,2,D,9,0,S,699.544232,0.01951,9S.5D
5,2,D,9,0,S,763.544232,0.01787,9S.5D
5,2,D,9,0,S,827.544232,0.01649,9S.5D
5,2,D,9,0,S,891.544232,0.01531,9S.5D
5,2,D,9,0,S,955.544232,0.01428,9S.5D
5,3,F,9,0,S,0.438432,13.76,9S.5F
5,3,F,9,0,S,0.538432,7.802,9S.5F
5,3,F,9,0,S,0.638432,6.55,9S.5F
5,3,F,9,0,S,0.744232,4.853,9S.5F
5,3,F,9,0,S,0.944232,4.286,9S.5F
5,3,F,9,0,S,1.144232,3.307,9S.5F
5,3,F,9,0,S,1.344232,2.736,9S.5F
5,3,F,9,0,S,1.544232,2.603,9S.5F
5,3,F,9,0,S,2.544232,1.272,9S.5F
5,3,F,9,0,S,3.544232,0.9526,9S.5F
5,3,F,9,0,S,4.544232,0.8457,9S.5F
5,3,F,9,0,S,5.544232,0.7254,9S.5F
5,3,F,9,0,S,7.544232,0.5358,9S.5F
5,3,F,9,0,S,9.544232,0.4276,9S.5F
5,3,F,9,0,S,11.544232,0.348,9S.5F
5,3,F,9,0,S,13.544232,0.2938,9S.5F
5,3,F,9,0,S,15.544232,0.2512,9S.5F
5,3,F,9,0,S,19.544232,0.1956,9S.5F
5,3,F,9,0,S,23.544232,0.161,9S.5F
5,3,F,9,0,S,27.544232,0.1367,9S.5F
5,3,F,9,0,S,31.544232,0.1186,9S.5F
5,3,F,9,0,S,35.544232,0.1047,9S.5F
5,3,F,9,0,S,43.544232,0.08476,9S.5F
5,3,F,9,0,S,51.544232,0.07121,9S.5F
5,3,F,9,0,S,59.544232,0.06141,9S.5F
5,3,F,9,0,S,67.544232,0.05401,9S.5F
5,3,F,9,0,S,75.544232,0.04821,9S.5F
5,3,F,9,0,S,91.544232,0.03969,9S.5F
5,3,F,9,0,S,107.544232,0.03376,9S.5F
5,3,F,9,0,S,123.544232,0.02938,9S.5F
5,3,F,9,0,S,139.544232,0.026,9S.5F
5,3,F,9,0,S,155.544232,0.02332,9S.5F
5,3,F,9,0,S,187.544232,0.01934,9S.5F
5,3,F,9,0,S,219.544232,0.01652,9S.5F
5,3,F,9,0,S,251.544232,0.01442,9S.5F
5,3,F,9,0,S,283.544232,0.01279,9S.5F
5,3,F,9,0,S,315.544232,0.01149,9S.5F
5,3,F,9,0,S,379.544232,0.009553,9S.5F
5,3,F,9,0,S,443.544232,0.008175,9S.5F
5,3,F,9,0,S,507.544232,0.007144,9S.5F
5,3,F,9,0,S,571.544232,0.006344,9S.5F
5,3,F,9,0,S,635.544232,0.005705,9S.5F
5,3,F,9,0,S,699.544232,0.005183,9S.5F
5,3,F,9,0,S,763.544232,0.004749,9S.5F
5,3,F,9,0,S,827.544232,0.004382,9S.5F
5,3,F,9,0,S,891.544232,0.004067,9S.5F
5,3,F,9,0,S,955.544232,0.003795,9S.5F
5,4,G,9,0,S,0.438432,11.26,9S.5G
5,4,G,9,0,S,0.538432,7.542,9S.5G
5,4,G,9,0,S,0.638432,5.613,9S.5G
5,4,G,9,0,S,0.744232,4.326,9S.5G
5,4,G,9,0,S,0.944232,2.816,9S.5G
5,4,G,9,0,S,1.144232,1.86,9S.5G
5,4,G,9,0,S,1.344232,1.338,9S.5G
5,4,G,9,0,S,1.544232,1.096,9S.5G
5,4,G,9,0,S,2.544232,0.6089,9S.5G
5,4,G,9,0,S,3.544232,0.4254,9S.5G
5,4,G,9,0,S,4.544232,0.3122,9S.5G
5,4,G,9,0,S,5.544232,0.2447,9S.5G
5,4,G,9,0,S,7.544232,0.1658,9S.5G
5,4,G,9,0,S,9.544232,0.1287,9S.5G
5,4,G,9,0,S,11.544232,0.1034,9S.5G
5,4,G,9,0,S,13.544232,0.08553,9S.5G
5,4,G,9,0,S,15.544232,0.0726,9S.5G
5,4,G,9,0,S,19.544232,0.05635,9S.5G
5,4,G,9,0,S,23.544232,0.04638,9S.5G
5,4,G,9,0,S,27.544232,0.03936,9S.5G
5,4,G,9,0,S,31.544232,0.03409,9S.5G
5,4,G,9,0,S,35.544232,0.03003,9S.5G
5,4,G,9,0,S,43.544232,0.02422,9S.5G
5,4,G,9,0,S,51.544232,0.02028,9S.5G
5,4,G,9,0,S,59.544232,0.01747,9S.5G
5,4,G,9,0,S,67.544232,0.01535,9S.5G
5,4,G,9,0,S,75.544232,0.0137,9S.5G
5,4,G,9,0,S,91.544232,0.01128,9S.5G
5,4,G,9,0,S,107.544232,0.009593,9S.5G
5,4,G,9,0,S,123.544232,0.00835,9S.5G
5,4,G,9,0,S,139.544232,0.007392,9S.5G
5,4,G,9,0,S,155.544232,0.006631,9S.5G
5,4,G,9,0,S,187.544232,0.005498,9S.5G
5,4,G,9,0,S,219.544232,0.004697,9S.5G
5,4,G,9,0,S,251.544232,0.004099,9S.5G
5,4,G,9,0,S,283.544232,0.003636,9S.5G
5,4,G,9,0,S,315.544232,0.003267,9S.5G
5,4,G,9,0,S,379.544232,0.002716,9S.5G
5,4,G,9,0,S,443.544232,0.002324,9S.5G
5,4,G,9,0,S,507.544232,0.002031,9S.5G
5,4,G,9,0,S,571.544232,0.001804,9S.5G
5,4,G,9,0,S,635.544232,0.001622,9S.5G
5,4,G,9,0,S,699.544232,0.001474,9S.5G
5,4,G,9,0,S,763.544232,0.00135,9S.5G
5,4,G,9,0,S,827.544232,0.001246,9S.5G
5,4,G,9,0,S,891.544232,0.001156,9S.5G
5,4,G,9,0,S,955.544232,0.001079,9S.5G
5,1,P,9,0,S,0.438432,10.72,9S.5P
5,1,P,9,0,S,0.538432,10.36,9S.5P
5,1,P,9,0,S,0.638432,10.03,9S.5P
5,1,P,9,0,S,0.744232,10.03,9S.5P
5,1,P,9,0,S,0.944232,10.13,9S.5P
5,1,P,9,0,S,1.144232,8.32,9S.5P
5,1,P,9,0,S,1.344232,7.058,9S.5P
5,1,P,9,0,S,1.544232,6.164,9S.5P
5,1,P,9,0,S,2.544232,5.075,9S.5P
5,1,P,9,0,S,3.544232,7.08,9S.5P
5,1,P,9,0,S,4.544232,8.32,9S.5P
5,1,P,9,0,S,5.544232,8.332,9S.5P
5,1,P,9,0,S,7.544232,7.758,9S.5P
5,1,P,9,0,S,9.544232,6.812,9S.5P
5,1,P,9,0,S,11.544232,6.017,9S.5P
5,1,P,9,0,S,13.544232,5.389,9S.5P
5,1,P,9,0,S,15.544232,4.889,9S.5P
5,1,P,9,0,S,19.544232,4.135,9S.5P
5,1,P,9,0,S,23.544232,3.607,9S.5P
5,1,P,9,0,S,27.544232,3.213,9S.5P
5,1,P,9,0,S,31.544232,2.904,9S.5P
5,1,P,9,0,S,35.544232,2.654,9S.5P
5,1,P,9,0,S,43.544232,2.275,9S.5P
5,1,P,9,0,S,51.544232,1.998,9S.5P
5,1,P,9,0,S,59.544232,1.787,9S.5P
5,1,P,9,0,S,67.544232,1.619,9S.5P
5,1,P,9,0,S,75.544232,1.483,9S.5P
5,1,P,9,0,S,91.544232,1.273,9S.5P
5,1,P,9,0,S,107.544232,1.119,9S.5P
5,1,P,9,0,S,123.544232,1.001,9S.5P
5,1,P,9,0,S,139.544232,0.9068,9S.5P
5,1,P,9,0,S,155.544232,0.8301,9S.5P
5,1,P,9,0,S,187.544232,0.7122,9S.5P
5,1,P,9,0,S,219.544232,0.6254,9S.5P
5,1,P,9,0,S,251.544232,0.5587,9S.5P
5,1,P,9,0,S,283.544232,0.5057,9S.5P
5,1,P,9,0,S,315.544232,0.4625,9S.5P
5,1,P,9,0,S,379.544232,0.3961,9S.5P
5,1,P,9,0,S,443.544232,0.3473,9S.5P
5,1,P,9,0,S,507.544232,0.3098,9S.5P
5,1,P,9,0,S,571.544232,0.2801,9S.5P
5,1,P,9,0,S,635.544232,0.2558,9S.5P
5,1,P,9,0,S,699.544232,0.2357,9S.5P
5,1,P,9,0,S,763.544232,0.2187,9S.5P
5,1,P,9,0,S,827.544232,0.2041,9S.5P
5,1,P,9,0,S,891.544232,0.1914,9S.5P
5,1,P,9,0,S,955.544232,0.1803,9S.5P
5,0,S,9,0,S,0.438432,13.11,9S.5S
5,0,S,9,0,S,0.538432,13.74,9S.5S
5,0,S,9,0,S,0.638432,9.733,9S.5S
5,0,S,9,0,S,0.744232,9.682,9S.5S
5,0,S,9,0,S,0.944232,11.5,9S.5S
5,0,S,9,0,S,1.144232,13.08,9S.5S
5,0,S,9,0,S,1.344232,13.71,9S.5S
5,0,S,9,0,S,1.544232,10.71,9S.5S
5,0,S,9,0,S,2.544232,11.96,9S.5S
5,0,S,9,0,S,3.544232,11.62,9S.5S
5,0,S,9,0,S,4.544232,10.57,9S.5S
5,0,S,9,0,S,5.544232,8.251,9S.5S
5,0,S,9,0,S,7.544232,7.762,9S.5S
5,0,S,9,0,S,9.544232,7.263,9S.5S
5,0,S,9,0,S,11.544232,7.243,9S.5S
5,0,S,9,0,S,13.544232,7.063,9S.5S
5,0,S,9,0,S,15.544232,6.808,9S.5S
5,0,S,9,0,S,19.544232,6.462,9S.5S
5,0,S,9,0,S,23.544232,5.776,9S.5S
5,0,S,9,0,S,27.544232,5.192,9S.5S
5,0,S,9,0,S,31.544232,4.706,9S.5S
5,0,S,9,0,S,35.544232,4.308,9S.5S
5,0,S,9,0,S,43.544232,3.692,9S.5S
5,0,S,9,0,S,51.544232,3.228,9S.5S
5,0,S,9,0,S,59.544232,2.86,9S.5S
5,0,S,9,0,S,67.544232,2.569,9S.5S
5,0,S,9,0,S,75.544232,2.331,9S.5S
5,0,S,9,0,S,91.544232,2.004,9S.5S
5,0,S,9,0,S,107.544232,1.721,9S.5S
5,0,S,9,0,S,123.544232,1.51,9S.5S
5,0,S,9,0,S,139.544232,1.344,9S.5S
5,0,S,9,0,S,155.544232,1.21,9S.5S
5,0,S,9,0,S,187.544232,1.018,9S.5S
5,0,S,9,0,S,219.544232,0.8712,9S.5S
5,0,S,9,0,S,251.544232,0.7611,9S.5S
5,0,S,9,0,S,283.544232,0.676,9S.5S
5,0,S,9,0,S,315.544232,0.608,9S.5S
5,0,S,9,0,S,379.544232,0.5059,9S.5S
5,0,S,9,0,S,443.544232,0.433,9S.5S
5,0,S,9,0,S,507.544232,0.3785,9S.5S
5,0,S,9,0,S,571.544232,0.3362,9S.5S
5,0,S,9,0,S,635.544232,0.3023,9S.5S
5,0,S,9,0,S,699.544232,0.2747,9S.5S
5,0,S,9,0,S,763.544232,0.2517,9S.5S
5,0,S,9,0,S,827.544232,0.2322,9S.5S
5,0,S,9,0,S,891.544232,0.2156,9S.5S
5,0,S,9,0,S,955.544232,0.2011,9S.5S
6,2,D,9,0,S,0.2721389,39.93,9S.6D
6,2,D,9,0,S,0.3721389,23.85,9S.6D
6,2,D,9,0,S,0.4721389,23.22,9S.6D
6,2,D,9,0,S,0.5779389,20.74,9S.6D
6,2,D,9,0,S,0.7779389,15.93,9S.6D
6,2,D,9,0,S,0.9779389,13.43,9S.6D
6,2,D,9,0,S,1.1779389,13.2,9S.6D
6,2,D,9,0,S,1.3779389,14.71,9S.6D
6,2,D,9,0,S,2.3779389,20.47,9S.6D
6,2,D,9,0,S,3.3779389,16.78,9S.6D
6,2,D,9,0,S,4.3779389,13.21,9S.6D
6,2,D,9,0,S,5.3779389,11.13,9S.6D
6,2,D,9,0,S,7.3779389,8.421,9S.6D
6,2,D,9,0,S,9.3779389,6.705,9S.6D
6,2,D,9,0,S,11.3779389,5.575,9S.6D
6,2,D,9,0,S,13.3779389,4.815,9S.6D
6,2,D,9,0,S,15.3779389,4.121,9S.6D
6,2,D,9,0,S,19.3779389,3.37,9S.6D
6,2,D,9,0,S,23.3779389,2.736,9S.6D
6,2,D,9,0,S,27.3779389,2.278,9S.6D
6,2,D,9,0,S,31.3779389,1.939,9S.6D
6,2,D,9,0,S,35.3779389,1.687,9S.6D
6,2,D,9,0,S,43.3779389,1.349,9S.6D
6,2,D,9,0,S,51.3779389,1.13,9S.6D
6,2,D,9,0,S,59.3779389,0.9712,9S.6D
6,2,D,9,0,S,67.3779389,0.8534,9S.6D
6,2,D,9,0,S,75.3779389,0.7614,9S.6D
6,2,D,9,0,S,91.3779389,0.6236,9S.6D
6,2,D,9,0,S,107.3779389,0.5302,9S.6D
6,2,D,9,0,S,123.3779389,0.4612,9S.6D
6,2,D,9,0,S,139.3779389,0.4081,9S.6D
6,2,D,9,0,S,155.3779389,0.366,9S.6D
6,2,D,9,0,S,187.3779389,0.3028,9S.6D
6,2,D,9,0,S,219.3779389,0.2587,9S.6D
6,2,D,9,0,S,251.3779389,0.2258,9S.6D
6,2,D,9,0,S,283.3779389,0.2003,9S.6D
6,2,D,9,0,S,315.3779389,0.18,9S.6D
6,2,D,9,0,S,379.3779389,0.1496,9S.6D
6,2,D,9,0,S,443.3779389,0.128,9S.6D
6,2,D,9,0,S,507.3779389,0.1119,9S.6D
6,2,D,9,0,S,571.3779389,0.09934,9S.6D
6,2,D,9,0,S,635.3779389,0.08933,9S.6D
6,2,D,9,0,S,699.3779389,0.08116,9S.6D
6,2,D,9,0,S,763.3779389,0.07435,9S.6D
6,2,D,9,0,S,827.3779389,0.0686,9S.6D
6,2,D,9,0,S,891.3779389,0.06368,9S.6D
6,2,D,9,0,S,955.3779389,0.05941,9S.6D
6,3,F,9,0,S,0.2721389,34.62,9S.6F
6,3,F,9,0,S,0.3721389,22.23,9S.6F
6,3,F,9,0,S,0.4721389,19.55,9S.6F
6,3,F,9,0,S,0.5779389,16.65,9S.6F
6,3,F,9,0,S,0.7779389,11.12,9S.6F
6,3,F,9,0,S,0.9779389,8.328,9S.6F
6,3,F,9,0,S,1.1779389,6.974,9S.6F
6,3,F,9,0,S,1.3779389,6.373,9S.6F
6,3,F,9,0,S,2.3779389,6.068,9S.6F
6,3,F,9,0,S,3.3779389,4.841,9S.6F
6,3,F,9,0,S,4.3779389,3.944,9S.6F
6,3,F,9,0,S,5.3779389,3.259,9S.6F
6,3,F,9,0,S,7.3779389,2.343,9S.6F
6,3,F,9,0,S,9.3779389,1.813,9S.6F
6,3,F,9,0,S,11.3779389,1.485,9S.6F
6,3,F,9,0,S,13.3779389,1.241,9S.6F
6,3,F,9,0,S,15.3779389,1.074,9S.6F
6,3,F,9,0,S,19.3779389,0.8416,9S.6F
6,3,F,9,0,S,23.3779389,0.6847,9S.6F
6,3,F,9,0,S,27.3779389,0.5778,9S.6F
6,3,F,9,0,S,31.3779389,0.5015,9S.6F
6,3,F,9,0,S,35.3779389,0.4436,9S.6F
6,3,F,9,0,S,43.3779389,0.3607,9S.6F
6,3,F,9,0,S,51.3779389,0.304,9S.6F
6,3,F,9,0,S,59.3779389,0.2626,9S.6F
6,3,F,9,0,S,67.3779389,0.2313,9S.6F
6,3,F,9,0,S,75.3779389,0.2066,9S.6F
6,3,F,9,0,S,91.3779389,0.1703,9S.6F
6,3,F,9,0,S,107.3779389,0.1449,9S.6F
6,3,F,9,0,S,123.3779389,0.1261,9S.6F
6,3,F,9,0,S,139.3779389,0.1116,9S.6F
6,3,F,9,0,S,155.3779389,0.1001,9S.6F
6,3,F,9,0,S,187.3779389,0.08299,9S.6F
6,3,F,9,0,S,219.3779389,0.07088,9S.6F
6,3,F,9,0,S,251.3779389,0.06186,9S.6F
6,3,F,9,0,S,283.3779389,0.05487,9S.6F
6,3,F,9,0,S,315.3779389,0.0493,9S.6F
6,3,F,9,0,S,379.3779389,0.04099,9S.6F
6,3,F,9,0,S,443.3779389,0.03507,9S.6F
6,3,F,9,0,S,507.3779389,0.03065,9S.6F
6,3,F,9,0,S,571.3779389,0.02721,9S.6F
6,3,F,9,0,S,635.3779389,0.02447,9S.6F
6,3,F,9,0,S,699.3779389,0.02223,9S.6F
6,3,F,9,0,S,763.3779389,0.02037,9S.6F
6,3,F,9,0,S,827.3779389,0.01879,9S.6F
6,3,F,9,0,S,891.3779389,0.01744,9S.6F
6,3,F,9,0,S,955.3779389,0.01628,9S.6F
6,4,G,9,0,S,0.2721389,30.77,9S.6G
6,4,G,9,0,S,0.3721389,18.76,9S.6G
6,4,G,9,0,S,0.4721389,15.05,9S.6G
6,4,G,9,0,S,0.5779389,11.47,9S.6G
6,4,G,9,0,S,0.7779389,7.897,9S.6G
6,4,G,9,0,S,0.9779389,5.065,9S.6G
6,4,G,9,0,S,1.1779389,3.86,9S.6G
6,4,G,9,0,S,1.3779389,3.121,9S.6G
6,4,G,9,0,S,2.3779389,2.061,9S.6G
6,4,G,9,0,S,3.3779389,1.564,9S.6G
6,4,G,9,0,S,4.3779389,1.33,9S.6G
6,4,G,9,0,S,5.3779389,1.121,9S.6G
6,4,G,9,0,S,7.3779389,0.7914,9S.6G
6,4,G,9,0,S,9.3779389,0.6071,9S.6G
6,4,G,9,0,S,11.3779389,0.4986,9S.6G
6,4,G,9,0,S,13.3779389,0.4277,9S.6G
6,4,G,9,0,S,15.3779389,0.3631,9S.6G
6,4,G,9,0,S,19.3779389,0.2867,9S.6G
6,4,G,9,0,S,23.3779389,0.233,9S.6G
6,4,G,9,0,S,27.3779389,0.1966,9S.6G
6,4,G,9,0,S,31.3779389,0.1703,9S.6G
6,4,G,9,0,S,35.3779389,0.1502,9S.6G
6,4,G,9,0,S,43.3779389,0.1216,9S.6G
6,4,G,9,0,S,51.3779389,0.1023,9S.6G
6,4,G,9,0,S,59.3779389,0.08815,9S.6G
6,4,G,9,0,S,67.3779389,0.07761,9S.6G
6,4,G,9,0,S,75.3779389,0.06935,9S.6G
6,4,G,9,0,S,91.3779389,0.05709,9S.6G
6,4,G,9,0,S,107.3779389,0.04857,9S.6G
6,4,G,9,0,S,123.3779389,0.04227,9S.6G
6,4,G,9,0,S,139.3779389,0.03741,9S.6G
6,4,G,9,0,S,155.3779389,0.03355,9S.6G
6,4,G,9,0,S,187.3779389,0.0278,9S.6G
6,4,G,9,0,S,219.3779389,0.02375,9S.6G
6,4,G,9,0,S,251.3779389,0.02072,9S.6G
6,4,G,9,0,S,283.3779389,0.01838,9S.6G
6,4,G,9,0,S,315.3779389,0.01652,9S.6G
6,4,G,9,0,S,379.3779389,0.01373,9S.6G
6,4,G,9,0,S,443.3779389,0.01175,9S.6G
6,4,G,9,0,S,507.3779389,0.01027,9S.6G
6,4,G,9,0,S,571.3779389,0.009118,9S.6G
6,4,G,9,0,S,635.3779389,0.008199,9S.6G
6,4,G,9,0,S,699.3779389,0.007449,9S.6G
6,4,G,9,0,S,763.3779389,0.006825,9S.6G
6,4,G,9,0,S,827.3779389,0.006297,9S.6G
6,4,G,9,0,S,891.3779389,0.005845,9S.6G
6,4,G,9,0,S,955.3779389,0.005453,9S.6G
6,5,H,9,0,S,0.2721389,29.1,9S.6H
6,5,H,9,0,S,0.3721389,17.33,9S.6H
6,5,H,9,0,S,0.4721389,13.19,9S.6H
6,5,H,9,0,S,0.5779389,7.899,9S.6H
6,5,H,9,0,S,0.7779389,4.673,9S.6H
6,5,H,9,0,S,0.9779389,2.884,9S.6H
6,5,H,9,0,S,1.1779389,2.156,9S.6H
6,5,H,9,0,S,1.3779389,1.851,9S.6H
6,5,H,9,0,S,2.3779389,0.9917,9S.6H
6,5,H,9,0,S,3.3779389,0.6801,9S.6H
6,5,H,9,0,S,4.3779389,0.5151,9S.6H
6,5,H,9,0,S,5.3779389,0.3838,9S.6H
6,5,H,9,0,S,7.3779389,0.2508,9S.6H
6,5,H,9,0,S,9.3779389,0.1935,9S.6H
6,5,H,9,0,S,11.3779389,0.1578,9S.6H
6,5,H,9,0,S,13.3779389,0.1322,9S.6H
6,5,H,9,0,S,15.3779389,0.1142,9S.6H
6,5,H,9,0,S,19.3779389,0.08925,9S.6H
6,5,H,9,0,S,23.3779389,0.07253,9S.6H
6,5,H,9,0,S,27.3779389,0.061,9S.6H
6,5,H,9,0,S,31.3779389,0.05273,9S.6H
6,5,H,9,0,S,35.3779389,0.04652,9S.6H
6,5,H,9,0,S,43.3779389,0.03775,9S.6H
6,5,H,9,0,S,51.3779389,0.03182,9S.6H
6,5,H,9,0,S,59.3779389,0.02751,9S.6H
6,5,H,9,0,S,67.3779389,0.02423,9S.6H
6,5,H,9,0,S,75.3779389,0.02166,9S.6H
6,5,H,9,0,S,91.3779389,0.01786,9S.6H
6,5,H,9,0,S,107.3779389,0.0152,9S.6H
6,5,H,9,0,S,123.3779389,0.01323,9S.6H
6,5,H,9,0,S,139.3779389,0.01171,9S.6H
6,5,H,9,0,S,155.3779389,0.0105,9S.6H
6,5,H,9,0,S,187.3779389,0.008708,9S.6H
6,5,H,9,0,S,219.3779389,0.007437,9S.6H
6,5,H,9,0,S,251.3779389,0.00649,9S.6H
6,5,H,9,0,S,283.3779389,0.005757,9S.6H
6,5,H,9,0,S,315.3779389,0.005173,9S.6H
6,5,H,9,0,S,379.3779389,0.0043,9S.6H
6,5,H,9,0,S,443.3779389,0.003679,9S.6H
6,5,H,9,0,S,507.3779389,0.003215,9S.6H
6,5,H,9,0,S,571.3779389,0.002855,9S.6H
6,5,H,9,0,S,635.3779389,0.002568,9S.6H
6,5,H,9,0,S,699.3779389,0.002333,9S.6H
6,5,H,9,0,S,763.3779389,0.002137,9S.6H
6,5,H,9,0,S,827.3779389,0.001972,9S.6H
6,5,H,9,0,S,891.3779389,0.00183,9S.6H
6,5,H,9,0,S,955.3779389,0.001708,9S.6H
6,1,P,9,0,S,0.2721389,47.88,9S.6P
6,1,P,9,0,S,0.3721389,30.05,9S.6P
6,1,P,9,0,S,0.4721389,31.24,9S.6P
6,1,P,9,0,S,0.5779389,25.18,9S.6P
6,1,P,9,0,S,0.7779389,20.37,9S.6P
6,1,P,9,0,S,0.9779389,20.36,9S.6P
6,1,P,9,0,S,1.1779389,23.04,9S.6P
6,1,P,9,0,S,1.3779389,29.35,9S.6P
6,1,P,9,0,S,2.3779389,52.51,9S.6P
6,1,P,9,0,S,3.3779389,52.96,9S.6P
6,1,P,9,0,S,4.3779389,49.32,9S.6P
6,1,P,9,0,S,5.3779389,44.93,9S.6P
6,1,P,9,0,S,7.3779389,37.63,9S.6P
6,1,P,9,0,S,9.3779389,32.2,9S.6P
6,1,P,9,0,S,11.3779389,28.29,9S.6P
6,1,P,9,0,S,13.3779389,25.33,9S.6P
6,1,P,9,0,S,15.3779389,22.98,9S.6P
6,1,P,9,0,S,19.3779389,19.47,9S.6P
6,1,P,9,0,S,23.3779389,16.96,9S.6P
6,1,P,9,0,S,27.3779389,15.07,9S.6P
6,1,P,9,0,S,31.3779389,13.59,9S.6P
6,1,P,9,0,S,35.3779389,12.4,9S.6P
6,1,P,9,0,S,43.3779389,10.6,9S.6P
6,1,P,9,0,S,51.3779389,9.291,9S.6P
6,1,P,9,0,S,59.3779389,8.295,9S.6P
6,1,P,9,0,S,67.3779389,7.507,9S.6P
6,1,P,9,0,S,75.3779389,6.866,9S.6P
6,1,P,9,0,S,91.3779389,5.885,9S.6P
6,1,P,9,0,S,107.3779389,5.166,9S.6P
6,1,P,9,0,S,123.3779389,4.614,9S.6P
6,1,P,9,0,S,139.3779389,4.176,9S.6P
6,1,P,9,0,S,155.3779389,3.82,9S.6P
6,1,P,9,0,S,187.3779389,3.272,9S.6P
6,1,P,9,0,S,219.3779389,2.871,9S.6P
6,1,P,9,0,S,251.3779389,2.562,9S.6P
6,1,P,9,0,S,283.3779389,2.317,9S.6P
6,1,P,9,0,S,315.3779389,2.118,9S.6P
6,1,P,9,0,S,379.3779389,1.812,9S.6P
6,1,P,9,0,S,443.3779389,1.587,9S.6P
6,1,P,9,0,S,507.3779389,1.415,9S.6P
6,1,P,9,0,S,571.3779389,1.278,9S.6P
6,1,P,9,0,S,635.3779389,1.167,9S.6P
6,1,P,9,0,S,699.3779389,1.075,9S.6P
6,1,P,9,0,S,763.3779389,0.9967,9S.6P
6,1,P,9,0,S,827.3779389,0.9298,9S.6P
6,1,P,9,0,S,891.3779389,0.8719,9S.6P
